Gene_Symbol	X88	X89	X90	X92	X93	X94	X97	X99	X101	X103	X104	X105	X108	X109	X110
Il17a	0	0	0.2604	0.3455	0	0	0.2832	0	0	0.1312	0	0	0	0.1093	0.1625
Il17f	0	0	0	0.2668	0.0733	0.1592	0	0	0.0567	0	0.0775	0.1444	0.2988	0	0.0471
Mcm3	15.1032	15.3507	15.4813	17.4674	19.8657	19.6946	17.9213	16.9949	16.6769	21.7442	19.9641	21.2088	17.7103	20.3321	18.7652
Gm20587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28065	0.1762	0	0	0.1619	0	0	0.2986	0	0	0	0	0	0.2417	0	0.1142
Gm24723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6720483E21Rik	0.5243	0	0.6806	0.3612	0.7938	0.2875	0.2961	0.5358	0.4093	0.2744	0.2798	0.6518	0.5394	0	0.1699
Paqr8	27.1516	31.6073	27.2521	29.0686	43.8501	26.284	21.2263	22.9099	24.7661	24.3286	22.5007	27.4832	23.3355	24.3493	22.5725
Gm24171	0	0	0	0	0	0	0	0	0	0	0	0	0.7686	0	0
Gm28064	0	0.1963	0.1777	0.3143	0.1727	0.3753	0.0966	0	0	0	0.5479	0	0	0	0.3327
Efhc1	12.9652	13.3476	10.7023	15.0852	13.0868	13.7803	15.8462	15.153	15.7783	17.0482	15.046	14.5481	15.4121	14.4924	19.3047
Tram2	16.2873	17.1164	11.2151	17.5118	15.9506	15.6132	17.3639	20.2495	20.1639	19.7676	19.9264	20.9775	18.0472	17.7363	22.1113
Gm28287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2693	0.7713	0.8848	0.801	0.4723	1.0381	0	0.4356	0.7883	0.6021	0.8072	0.2744	0.5114	0.1763	1.1208	0.1666
Tmem14a	9.5625	9.7231	13.5416	10.5805	12.2846	13.5846	12.7036	11.9939	11.1971	13.4196	11.5992	12.1044	12.8179	11.5586	14.2963
Gm38224	0.1398	0	0	0.0642	0	0	0	0	0	0	0	0	0.0479	0	0.0453
Gsta3	125.346	118.8629	115.7812	111.1962	83.6088	123.2993	129.1382	114.3916	113.0968	94.8949	108.2943	73.4754	113.4741	96.9111	110.9362
Gm28836	0.4638	0.7981	0	0.213	0.7023	1.0173	0.5239	0	0.5431	0.9709	0.7427	0.692	0.4772	0.4044	0.6012
Gm7094	0.4011	1.3804	0.4165	1.4738	1.2146	1.3196	1.8123	2.8695	1.5656	1.2594	1.7126	1.9947	2.4757	2.0983	2.5996
Gm4956	23.9837	27.5129	23.7899	32.7989	20.8433	29.2494	33.7718	25.2807	23.6757	18.7973	27.5526	13.5848	25.668	18.004	29.1358
Gm21909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1a	0	0.1695	0	0	0.0746	0	0	0	0	0	0	0	0	0	0
Gm16329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1c	0.2263	0.0865	0	0.0693	0	0.0827	0.0426	0	0.0589	0	0	0	0.1035	0	0
Gm2709	0	0	0	0.3853	0.4234	0	0	0	0	0	0	0	0.2877	0	0
Gm16533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1b	0	0	0	0	0	0	0	0.0671	0.0513	0	0	0.0653	0	0	0.0426
Gm16328	0	0	0.7778	0	0	0	0	0	0	0	0	0	0	0	0
Kcnq5	4.1432	4.1396	3.1328	3.9987	3.6039	4.6272	3.7525	2.8684	2.8617	2.6976	2.3641	2.4117	2.5926	1.9144	2.6852
Gm36949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7658	6.9223	6.7423	6.7819	5.7588	5.1416	6.0156	6.1962	5.2059	4.9959	5.331	7.8074	7.0147	5.3744	5.6938	6.01
Gm38243	0	0	0	0	0	0	0	0	0.0731	0	0	0	0	0	0.1214
Gm26580	0.6307	0.4019	0.2911	0.5149	0.5659	0.7684	0.5145	0.5729	0.4923	0.1467	0.4488	0.1394	0.5286	0.1222	0.3179
Gm5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims1	0.2488	0.3092	0.3876	0.1905	0.7535	0.2956	0.1171	0.1271	0.2104	0.1302	0.1549	0.1237	0.0711	0.2169	0.1613
Gm26866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29506	0	0	0.0734	0	0	0	0	0	0	0	0.0754	0	0.0969	0	0
4933415F23Rik	0	0	0	0.0757	0.0832	0	0	0.0842	0.0643	0	0	0	0	0.0719	0
Gm24176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6420	0	0.2329	0.2109	0	0.205	0	0.1147	0.2075	0.1585	0	0.2167	0.2019	0.1393	0	0
Mir30a	0	0	0	1.8993	0	0	0	0	0	0	0	0	0	0	0
Gm27028	15.0853	17.7272	12.2271	16.5606	15.2268	8.8766	10.8055	6.3925	6.606	6.5462	6.6767	12.076	8.327	9.303	8.346
Mir30c-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29107	2.1154	3.3973	2.6361	2.7203	3.8434	3.2476	3.5841	1.7295	1.6513	1.7711	2.7096	3.3662	1.4507	1.8443	2.7419
Gm20954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogfrl1	9.4684	10.3217	11.5625	12.7052	13.5958	12.7855	11.5129	18.3358	13.6379	19.5156	19.6534	19.6804	12.9746	18.3574	15.0068
Gm7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gat2	0.9703	0.7873	0.7865	0.5652	0.6928	0.8305	0.6015	0.774	0.6836	0.9165	1.0105	1.0357	0.3733	0.6603	0.7976
Smap1	30.2235	29.866	25.2886	28.7431	26.9838	28.0099	27.065	29.2516	29.7801	31.631	31.1658	30.0188	29.4578	29.0007	28.1574
Sdhaf4	30.4026	33.7202	33.4916	30.8583	34.5873	37.9449	31.5897	30.7281	31.8626	31.9942	36.5766	34.9153	33.8673	38.6627	33.9646
Gm26524	0.7529	0	0.3909	0	0.38	0.8256	0	0	0	0	0	0	0.2582	0	0.4879
Fam135a	11.7097	11.3096	8.0416	13.3238	12.6393	14.0216	12.9385	11.6778	12.6941	12.3934	12.5397	12.3976	10.0512	10.5717	12.1792
Gm37580	0	0	0.0544	0	0	0.0575	0	0.0536	0	0	0	0	0	0	0.034
Gm26607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col9a1	0	0	0.0301	0.0266	0	0	0.0164	0.0296	0.0226	0.0303	0	0.0576	0.0199	0.0253	0.0375
Col19a1	0.0426	0.0734	0.1107	0.0196	0.1076	0.0701	0.0722	0.0436	0.0832	0.1115	0.091	0.106	0.1462	0.1301	0.0829
Gm26418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubb4b-ps2	0.1098	0.3779	0.3421	0	0	0	0.2481	0	0.0857	0.2298	0.2344	0.1092	0.2259	0.1915	0.0712
Gm28439	4.3573	6.9209	2.7846	6.3115	3.8907	5.8809	5.111	6.5084	6.8028	7.191	6.9766	6.5004	3.7928	4.2373	6.2995
Gm10222	9.9868	8.0195	10.3712	10.0909	15.6247	13.142	13.2545	13.7788	17.1511	16.2004	7.4622	9.9326	8.9037	10.0134	10.6795
Gm28438	110.2108	89.8178	91.9157	88.728	65.716	75.1284	78.3449	66.5374	77.3969	63.2384	54.5063	50.786	74.1241	56.7639	73.9093
Gm28437	12.5619	12.4747	12.2666	9.3001	6.4345	11.1027	10.5889	7.2814	11.7089	12.9507	12.6085	11.002	9.258	10.6255	10.8146
Gm10925	14.7239	14.9034	14.616	15.3149	11.8022	17.0962	11.495	13.72	14.7054	16.9959	12.9432	13.5673	14.2556	16.2356	14.8751
Gm28661	11.2098	9.6445	11.8652	11.6831	13.0558	11.5837	12.7836	11.6768	13.6309	11.9575	9.8948	11.7923	10.7925	12.7809	10.3388
Gm29216	8.0564	11.638	7.7468	7.9485	10.2403	8.8348	8.763	7.6237	9.55	9.6807	3.8221	9.1998	6.5483	9.8859	7.7353
Lmbrd1	51.6776	48.149	40.2628	53.9178	48.8556	53.8072	52.4037	51.7068	52.8585	52.7953	53.5586	51.8628	49.0057	53.9262	51.4674
Gm28594	0	0	0.2306	0	0	0	0	0	0	0	0	0	0	0	0
Gm28237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9443	0	0	0	0	0	0	0	0	0	0	0.192	0	0	0	0
Gm29414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrb3	0	0	0	0	0.008	0.026	0	0.0081	0.0123	0	0	0.0236	0.0108	0.0138	0
Gm15702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37011	0	0	0	0	0	0.0549	0	0	0	0	0	0	0	0	0
Gm29214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030445P17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900022M07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900002M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931408C20Rik	0.408	0.468	0.3178	0.3435	0.5491	0.6338	0.6336	0.2085	0.4246	0.5337	0.3266	0.0676	0.2565	0.2668	0.4187
Gm19641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5524	0	0	0	0	0	0	0	0.0749	0	0	0	0	0.0503	0	0
Gm18776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19028	0	0	0	0	0.0791	0	0.0443	0	0	0	0	0	0	0	0.0508
Gm38089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7846	5.3579	5.5317	4.4513	7.3824	5.4081	4.7004	6.3545	5.4757	3.7642	5.0467	5.7192	4.7959	5.1443	5.6057	7.6393
Gm597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5697	0.0591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18033	0	0.3062	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5525	0.5595	0.7702	0.581	0.5139	0.5647	0.4908	0.3792	0.8005	0.5241	0.5855	0.3583	0.3339	0.8441	0.1951	0.7977
Gm7858	0	0	0	0	0	0	0	0	0	0	0.2519	0	0	0	0
Gm23771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9898	0.3793	0.4352	0.1313	0.9292	0.5105	0.9707	0.7141	0.3877	0.3948	0	0.6749	0.2515	0.1734	0.1102	0.5737
Gm6473	0	0.1392	0.126	0	0	0.133	0.137	0	0	0.127	0.259	0.1207	0	0.1058	0.1573
Gm2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf3	28.2852	26.9762	19.5969	25.3927	25.4177	24.9256	26.41	24.4878	27.7496	24.3511	24.4611	24.0365	24.01	23.8675	25.2176
Gm37522	0.0509	0.0584	0	0.0468	0.0514	0	0.0287	0	0	0.1065	0	0	0.0349	0.0888	0.066
Gm37906	0	0.111	0.2512	0.1333	0.0488	0	0.0546	0	0.0378	0.0506	0.1033	0	0	0	0.0627
Ptp4a1	32.5301	34.2194	29.3643	28.2431	26.5614	31.5107	31.0323	37.8538	37.4047	32.3921	36.3009	38.5103	38.3994	37.4685	35.0497
Gm5698	0.4055	0	0	0.3725	0.614	0.2224	0.3436	1.4506	0.9497	0.2122	0.4329	0	0.5562	0.884	0.5257
Gm9458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5699	0	0	0.2109	0	0.205	0	0.1147	0.2075	0	0.2125	0.2167	0	0.557	0.177	0.1316
Gm29669	0	0	0	0	0.1682	0	0.0941	0	0.5203	0.1744	0	0	0.1143	0.2906	0.108
Gm28644	0.5019	0	0.2606	0.2305	0.2533	0	0	0.2565	0.1959	0	0	0.2496	0.5163	0.2188	0.4879
4931428L18Rik	0	0.1111	0.3017	0.089	0	0.3186	0.3828	0.099	0	0.1013	0.5168	0.1926	0.0664	0.0844	0.3138
Gm29128	0	0.1768	0.0533	0	0.1037	0.0563	0.1741	0.0525	0.0401	0.0538	0.1097	0	0	0.2239	0.0666
Gm7893	1.9574	2.2454	3.3879	4.1954	3.293	2.862	2.5795	1.3336	3.5653	0.6829	2.0894	1.9468	0.8949	1.7066	2.9601
Lgsn	0	0	0	0	0	0	0	0	0.0592	0.0793	0	0	0	0	0.0491
Pih1d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19680	0	0	0	0.1783	0.2938	0.2128	0.1096	0.1983	0	0.3046	0	0.193	0.1331	0	0.1887
Gm23032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7910	0	0	0	0	0	0	0	0	0	0	0	0	0.1206	0	0.1139
Khdrbs2	0	0	0.0148	0	0	0	0.0081	0	0.0111	0.0149	0.0152	0.0142	0.0098	0	0
Gm25814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37110	0	0	0	0	0	0	0.0509	0	0.0704	0	0.0963	0	0	0.0786	0
Gm37911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0662
Gm37792	0	0	0	0	0	0	0.0243	0	0	0	0	0	0	0	0
Gm5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7114	0	0	0	0	0.0828	0.09	0.0463	0.1677	0.0641	0.0859	0	0	0.0563	0	0
Gm4785	0	0	0	0	0	0	0	0	0	0	0.2087	0	0	0	0
Gm24901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prim2	4.5243	3.7153	3.6715	3.7471	4.0926	4.2837	3.9794	4.0175	3.5318	3.8035	4.1169	4.3277	3.4928	3.9016	3.6853
Gm29228	0	0	0	0	0	0.3851	0	0	0	0	0	0	0.2409	0	0
Gm37618	0	0	0	0	0	0	0	0	0	0	0.051	0	0	0	0
Gm17813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001G17Rik	0.9908	0.9472	0.8575	1.2135	0.8334	1.4487	1.2124	1.0126	0.6445	0.6913	1.2339	0.657	1.0193	0.8639	0.8562
Gm38173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab23	8.8952	8.8422	7.8758	8.7568	6.9397	8.3555	8.8365	8.5657	9.5304	7.9	8.1332	8.7588	9.345	8.3735	9.3709
Bag2	7.7746	7.6524	7.725	6.6125	7.7507	6.2627	5.4208	5.7385	7.193	5.9267	6.1986	7.2074	8.7219	7.0296	8.0557
Gm37905	0	0.4939	0	0	0	0	0	0	0	0	0.4595	0	0.2953	0.3754	0.558
Zfp451	7.5447	7.4321	5.5923	6.6493	7.1944	7.125	7.475	6.8202	7.1268	6.3246	6.9948	6.5819	6.4137	6.772	7.2624
Gm15455	0.1148	0	0	0.0527	0	0.2518	0.0649	0	0.1345	0.0601	0.0613	0	0.0394	0.0501	0.0744
Bend6	1.6736	0.9353	1.8272	1.5767	1.1695	1.1765	1.2845	1.6666	1.3735	2.5151	1.6949	2.5181	1.9718	2.432	2.1415
Gm37067	0.0902	0	0	0	0	0	0.1528	0.0922	0	0.0944	0.0963	0	0.0618	0.0786	0
Dst	29.511	27.8178	17.9665	27.4191	24.1637	24.9181	29.0405	28.4139	32.5994	23.6913	26.1246	24.8452	27.6171	25.2324	29.608
Gm37354	0.0616	0	0	0.1131	0.0622	0	0.0696	0	0.0961	0	0.2629	0.0612	0.1267	0.2684	0.1197
Gm28631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38157	0.2594	0	0.4489	0.0794	0.0873	0.2844	0.0488	0.0884	0.0675	0.0905	0.4614	0.172	0	0.0754	0.2241
Mir6896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	0.0614	0.2113	0.0956	0	0.062	0.0673	0.0694	0.0941	0.0479	0.1606	0	0.1832	0.1263	0.0803	0
A930005N03Rik	1.0595	0.4052	0.6113	0.757	0.1188	0.1291	0.3989	0.4813	0.4595	0.3696	0.377	0.3513	0.5652	0.2053	0.763
Gm37958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5266	0	0	0	0	0	0	0	0	0.0986	0	0	0	0	0	0.0819
Gm3052	0.1999	0.2867	0.2076	0.4132	0.1514	0.2741	0.1411	0.3065	0.5463	0.1569	0.4268	0.4474	0.0686	0.1307	0.5507
Gm37233	0.6798	0.5378	0.4138	0.7536	0.7098	0.5912	0.8737	0.4072	0.9149	0.8586	0.8507	1.2356	0.4983	0.7766	0.8052
Mir5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115	23.2649	24.4368	28.0572	26.8853	27.8535	25.6393	26.1481	26.2547	27.3545	27.3089	27.3603	25.0335	26.3677	27.3308	25.292
Gm28306	1.3876	0	0	0.5098	1.1205	0.6087	0.6269	0.2836	0	0.8713	0.5925	0.552	0	0.7259	0.3597
Imp4	15.6195	14.8463	13.6539	13.9691	14.1201	13.1946	13.1836	12.7354	13.7606	12.5206	14.181	13.913	14.1374	15.3393	15.1177
Ptpn18	7.6659	7.2116	8.7359	9.7005	11.5269	8.5058	9.4635	8.4123	8.0496	8.9696	9.0277	9.7835	6.6066	7.5907	8.3537
Gm28417	2.3767	2.0273	2.2783	2.6869	3.9368	2.9404	3.0287	1.557	2.2359	1.4031	2.9923	2.485	1.3374	1.4877	2.1722
4930568A12Rik	0	0	0	0.2078	0.3425	0.2481	0.6388	0.4624	0.1766	0.5918	0.1207	0.45	0.3103	0.0986	0.2932
Prss39	0.1101	0	0	0	0.1112	0	0	0	0.086	0	0	0	0	0	0.0714
Gm28416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0	0	0	0	0	0.1507	0	0	0	0
Gm28419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0.1626	0	0	0	0	0	0	0	0
Amer3	0.0334	0	0	0	0	0.0367	0.0189	0.0342	0.0261	0	0	0	0	0.0291	0.0217
Gm28418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4	1.6737	2.0256	1.2278	1.8195	1.8288	1.7848	2.0032	1.8517	2.0377	2.2498	2.6716	2.1074	2.2008	1.8876	2.1395
Gm37224	0	1.1379	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3606	0
Gm38336	1.0943	0.925	1.0766	1.4813	2.0347	0.5684	0.9758	0.9418	1.0341	0.663	1.414	0.9738	0.632	0.6528	1.3064
Fam168b	131.4474	124.0072	103.5558	130.4326	126.7747	132.2711	123.6279	127.8132	127.5779	118.198	125.1483	118.7884	120.8396	121.2034	124.1673
Gm37127	0.4836	0.2219	0.1004	0.7107	0.5857	0.2121	0.3277	0.2965	0.2265	0.6073	0.1548	0.5771	0.3648	0.2951	0.3761
Plekhb2	61.7037	58.4696	49.9535	53.2853	61.8001	57.6676	51.748	58.346	56.59	57.2673	57.0945	61.9357	57.5065	62.7725	55.2379
Gm19430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37670	1.9232	1.4708	1.3315	2.3555	0	1.406	1.4482	1.9655	1.0009	2.6837	2.0529	0	1.7586	1.6768	2.4929
Gm8009	0	0	0	0	0.3399	0	0.1902	0	0	0	0	0	0	0	0
Gm38027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068	0.2294	0	0	0	0.2315	0	0.2591	0	0	0.2401	0.2449	0	0	0	0
Gm25634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	0	0	0	0.2383	0	0	0.1465	0	0	0	0.2769	0	0	0	0
Gm8022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222	0	0	0	0	0	0	0	0	0.1506	0.2019	0	0	0	0	0
4930535G08Rik	0	0	0	0	0	0.3788	0	0	0.2696	0	0	0	0	0	0
Gm38049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hs6st1	30.9929	30.7219	26.794	28.8341	31.15	29.4847	29.2777	33.4615	31.7209	34.0165	32.3478	35.8569	34.7531	35.7292	32.722
Gm37335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	0.6089	0.194	0.3513	0.4971	0.2731	0.408	0.4203	0.3457	0.1584	0.531	0.3972	0.5046	0.3712	0.3834	0.3508
Uggt1	27.938	28.1314	20.473	25.6944	27.762	23.9737	27.4607	30.502	29.0045	30.7931	30.1634	33.4097	28.9594	30.6025	30.0616
Mir6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurl3	25.0077	23.0338	21.942	31.4387	24.8737	31.5774	32.1129	31.1077	25.4351	30.5184	28.3989	36.1734	33.7062	31.5118	31.6458
Arid5a	5.2916	5.7076	5.4709	4.6348	5.5303	7.3177	7.2993	9.0332	7.1374	4.9499	6.2232	9.5593	6.7843	7.7472	8.7937
4930403P22Rik	0.2059	0	0	0.5674	0.2078	0.2258	0.3489	0	0.3215	0.2155	0.2198	0	0	0.359	0.1334
Kansl3	35.2099	35.8449	31.9068	38.6231	34.727	33.836	39.2296	38.0095	38.6364	33.6364	38.7929	35.5387	34.8096	34.3249	36.0285
Mir6898	0	0	0	0	0	0	0	0	0	0	0	1.8962	0	0	1.2356
Fer1l5	2.5638	2.6496	1.9909	1.9519	1.8185	1.5197	1.8393	1.558	2.0374	1.6679	1.6272	1.9067	1.885	1.9332	2.2753
Lman2l	10.5531	10.5727	8.3904	8.7408	8.6183	7.7224	7.7402	8.1144	9.2814	8.1843	8.9224	8.8689	9.2622	8.6966	8.9469
Cnnm4	7.8434	8.5791	8.8715	8.0704	8.0091	7.7344	8.6705	9.7248	10.0623	7.7314	8.0803	7.9521	10.0076	9.118	9.7923
Gm37909	0	0	0	0.0625	0.0686	0	0.0384	0.139	0.0531	0.0712	0	0.2029	0.0466	0	0.0881
Gm47280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnnm3	17.699	16.5785	14.3907	16.4678	17.4958	15.447	15.7815	13.578	13.4058	15.46	16.8178	15.1923	15.055	14.8732	16.3613
Gm38033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd23	2.1773	3.4968	1.6958	2.05	2.0879	2.5071	2.2749	1.6133	1.7847	1.1394	3.3119	2.0031	2.7251	2.4679	2.0461
Gm42417	0	0	0.0655	0	0.0637	0.0692	0.0356	0	0	0	0.0673	0.0627	0.0865	0	0.0818
Ankrd39	3.7222	3.7633	4.2586	5.1286	4.967	5.1542	4.6319	3.7718	3.4966	4.4568	5.0507	5.0824	3.9156	4.1529	4.5794
Sema4c	27.2964	27.5364	25.7579	29.4482	24.3261	25.2368	29.5144	25.3815	19.8361	21.5762	27.4653	24.4462	22.9726	19.6747	24.0917
D430040D24Rik	4.2019	6.1294	5.4949	5.5275	4.6078	4.6647	5.0098	3.6051	3.3611	4.4518	4.0976	4.4886	5.0162	3.6635	4.1689
Fam178b	0.4142	0.2112	0.239	0.2536	0	0.1009	0.2339	0.1411	0.3592	0.0963	0.3439	0.2289	0.2525	0.4414	0.1491
Gm6428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox5b	135.5495	134.6617	153.8316	124.4243	122.2128	148.0232	127.839	134.8578	125.012	132.3584	134.9971	139.7064	137.203	133.9349	141.1841
Actr1b	74.296	71.9105	70.1642	70.4229	71.2138	65.2019	67.6247	71.753	71.27	63.7002	68.5633	72.0824	77.9484	68.0115	65.4703
4933424G06Rik	0.0842	0	0	0	0.085	0	0.0475	0.086	0	0.0881	0	0.0837	0.0577	0.0734	0.1091
Gm33533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
